dataset,scenario,method,strategy_group,strategy,mean,std,min,max
Mammography,threshold_optimization,Random Oversampling + RF,train_optimized,train_best_g_mean,0.36000000000000004,0.029999999999999992,0.33,0.39
Mammography,threshold_optimization,Random Oversampling + RF,train_optimized,train_best_mcc,0.36000000000000004,0.029999999999999992,0.33,0.39
Mammography,threshold_optimization,Random Oversampling + RF,train_optimized,train_best_youden,0.36000000000000004,0.029999999999999992,0.33,0.39
Mammography,threshold_optimization,Random Oversampling + RF,validation_optimized,validation_best_f1,0.47000000000000003,0.16703293088490062,0.29000000000000004,0.62
Mammography,threshold_optimization,Random Oversampling + RF,validation_optimized,validation_best_g_mean,0.08333333333333333,0.02886751345948128,0.05,0.09999999999999999
Mammography,threshold_optimization,Random Oversampling + RF,validation_optimized,validation_best_mcc,0.6066666666666666,0.1527525231651947,0.44,0.74
Mammography,threshold_optimization,Random Oversampling + RF,validation_optimized,validation_best_youden,0.08333333333333333,0.02886751345948128,0.05,0.09999999999999999
Mammography,threshold_optimization,Random Undersampling + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
Mammography,threshold_optimization,Random Undersampling + RF,ghost,ghost_f1,0.9066666666666667,0.011547005383792535,0.9,0.92
Mammography,threshold_optimization,Random Undersampling + RF,ghost,ghost_g_mean,0.66,0.03605551275463984,0.63,0.7
Mammography,threshold_optimization,Random Undersampling + RF,ghost,ghost_kappa,0.9066666666666667,0.011547005383792535,0.9,0.92
Mammography,threshold_optimization,Random Undersampling + RF,ghost,ghost_mcc,0.9066666666666667,0.011547005383792535,0.9,0.92
Mammography,threshold_optimization,Random Undersampling + RF,ghost,ghost_youden,0.66,0.03605551275463984,0.63,0.7
Mammography,threshold_optimization,Random Undersampling + RF,train_optimized,train_best_f1,0.9066666666666667,0.011547005383792535,0.9,0.92
Mammography,threshold_optimization,Random Undersampling + RF,train_optimized,train_best_g_mean,0.65,0.036055512754639925,0.61,0.68
Mammography,threshold_optimization,Random Undersampling + RF,train_optimized,train_best_mcc,0.9066666666666667,0.011547005383792535,0.9,0.92
Mammography,threshold_optimization,Random Undersampling + RF,train_optimized,train_best_youden,0.65,0.036055512754639925,0.61,0.68
Mammography,threshold_optimization,Random Undersampling + RF,validation_optimized,validation_best_f1,0.92,0.040000000000000036,0.88,0.9600000000000001
Mammography,threshold_optimization,Random Undersampling + RF,validation_optimized,validation_best_g_mean,0.49333333333333335,0.049328828623162485,0.46,0.55
Mammography,threshold_optimization,Random Undersampling + RF,validation_optimized,validation_best_mcc,0.9366666666666666,0.025166114784235853,0.91,0.9600000000000001
Mammography,threshold_optimization,Random Undersampling + RF,validation_optimized,validation_best_youden,0.5166666666666667,0.089628864398325,0.46,0.62
Mammography,threshold_optimization,SMOTE + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
Mammography,threshold_optimization,SMOTE + RF,ghost,ghost_f1,0.3233333333333333,0.023094010767585025,0.31,0.35
Mammography,threshold_optimization,SMOTE + RF,ghost,ghost_g_mean,0.2966666666666667,0.04725815626252606,0.26,0.35
Mammography,threshold_optimization,SMOTE + RF,ghost,ghost_kappa,0.3233333333333333,0.023094010767585025,0.31,0.35
Mammography,threshold_optimization,SMOTE + RF,ghost,ghost_mcc,0.3233333333333333,0.023094010767585025,0.31,0.35
Mammography,threshold_optimization,SMOTE + RF,ghost,ghost_youden,0.2966666666666667,0.04725815626252606,0.26,0.35
Mammography,threshold_optimization,SMOTE + RF,train_optimized,train_best_f1,0.38333333333333336,0.03511884584284248,0.35000000000000003,0.42000000000000004
Mammography,threshold_optimization,SMOTE + RF,train_optimized,train_best_g_mean,0.38333333333333336,0.03511884584284248,0.35000000000000003,0.42000000000000004
Mammography,threshold_optimization,SMOTE + RF,train_optimized,train_best_mcc,0.38333333333333336,0.03511884584284248,0.35000000000000003,0.42000000000000004
Mammography,threshold_optimization,SMOTE + RF,train_optimized,train_best_youden,0.38333333333333336,0.03511884584284248,0.35000000000000003,0.42000000000000004
Mammography,threshold_optimization,SMOTE + RF,validation_optimized,validation_best_f1,0.5866666666666667,0.15631165450257806,0.42000000000000004,0.73
Mammography,threshold_optimization,SMOTE + RF,validation_optimized,validation_best_g_mean,0.09333333333333334,0.051316014394468853,0.05,0.15000000000000002
Mammography,threshold_optimization,SMOTE + RF,validation_optimized,validation_best_mcc,0.6333333333333333,0.08736894948054101,0.56,0.73
Mammography,threshold_optimization,SMOTE + RF,validation_optimized,validation_best_youden,0.09333333333333334,0.051316014394468853,0.05,0.15000000000000002
Mammography,threshold_optimization,SMOTE-ENN + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
Mammography,threshold_optimization,SMOTE-ENN + RF,ghost,ghost_f1,0.73,0.10392304845413265,0.61,0.79
Mammography,threshold_optimization,SMOTE-ENN + RF,ghost,ghost_g_mean,0.043333333333333335,0.015275252316519463,0.03,0.06
Mammography,threshold_optimization,SMOTE-ENN + RF,ghost,ghost_kappa,0.77,0.034641016151377574,0.73,0.79
Mammography,threshold_optimization,SMOTE-ENN + RF,ghost,ghost_mcc,0.77,0.034641016151377574,0.73,0.79
Mammography,threshold_optimization,SMOTE-ENN + RF,ghost,ghost_youden,0.043333333333333335,0.015275252316519463,0.03,0.06
Mammography,threshold_optimization,SMOTE-ENN + RF,train_optimized,train_best_f1,0.7566666666666667,0.03055050463303897,0.73,0.79
Mammography,threshold_optimization,SMOTE-ENN + RF,train_optimized,train_best_g_mean,0.05000000000000001,0.010000000000000002,0.04,0.060000000000000005
Mammography,threshold_optimization,SMOTE-ENN + RF,train_optimized,train_best_mcc,0.7933333333333333,0.005773502691896279,0.79,0.8
Mammography,threshold_optimization,SMOTE-ENN + RF,train_optimized,train_best_youden,0.07666666666666667,0.015275252316519456,0.060000000000000005,0.09
Mammography,threshold_optimization,SMOTE-ENN + RF,validation_optimized,validation_best_f1,0.6699999999999999,0.08185352771872449,0.6,0.76
Mammography,threshold_optimization,SMOTE-ENN + RF,validation_optimized,validation_best_g_mean,0.02666666666666667,0.005773502691896255,0.02,0.03
Mammography,threshold_optimization,SMOTE-ENN + RF,validation_optimized,validation_best_mcc,0.7966666666666667,0.04041451884327385,0.76,0.8400000000000001
Mammography,threshold_optimization,SMOTE-ENN + RF,validation_optimized,validation_best_youden,0.02666666666666667,0.005773502691896255,0.02,0.03
Mammography,threshold_optimization,SMOTE-Tomek + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
Mammography,threshold_optimization,SMOTE-Tomek + RF,ghost,ghost_f1,0.49333333333333335,0.020816659994661355,0.47,0.51
Mammography,threshold_optimization,SMOTE-Tomek + RF,ghost,ghost_g_mean,0.49333333333333335,0.020816659994661355,0.47,0.51
Mammography,threshold_optimization,SMOTE-Tomek + RF,ghost,ghost_kappa,0.49333333333333335,0.020816659994661355,0.47,0.51
Mammography,threshold_optimization,SMOTE-Tomek + RF,ghost,ghost_mcc,0.49333333333333335,0.020816659994661355,0.47,0.51
Mammography,threshold_optimization,SMOTE-Tomek + RF,ghost,ghost_youden,0.49333333333333335,0.020816659994661355,0.47,0.51
Mammography,threshold_optimization,SMOTE-Tomek + RF,train_optimized,train_best_f1,0.49333333333333335,0.020816659994661316,0.47000000000000003,0.51
Mammography,threshold_optimization,SMOTE-Tomek + RF,train_optimized,train_best_g_mean,0.4633333333333334,0.04041451884327378,0.42000000000000004,0.5
Mammography,threshold_optimization,SMOTE-Tomek + RF,train_optimized,train_best_mcc,0.49333333333333335,0.020816659994661316,0.47000000000000003,0.51
Mammography,threshold_optimization,SMOTE-Tomek + RF,train_optimized,train_best_youden,0.4633333333333334,0.04041451884327378,0.42000000000000004,0.5
Mammography,threshold_optimization,SMOTE-Tomek + RF,validation_optimized,validation_best_f1,0.4933333333333334,0.14153915830374764,0.33,0.5800000000000001
Mammography,threshold_optimization,SMOTE-Tomek + RF,validation_optimized,validation_best_g_mean,0.08,0.019999999999999993,0.060000000000000005,0.09999999999999999
Mammography,threshold_optimization,SMOTE-Tomek + RF,validation_optimized,validation_best_mcc,0.5766666666666668,0.0057735026918962545,0.5700000000000001,0.5800000000000001
Mammography,threshold_optimization,SMOTE-Tomek + RF,validation_optimized,validation_best_youden,0.11,0.1044030650891055,0.04,0.23
synthetic_base,threshold_optimization,ADASYN + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,ADASYN + RF,ghost,ghost_f1,0.32666666666666666,0.0057735026918962675,0.32,0.33
synthetic_base,threshold_optimization,ADASYN + RF,ghost,ghost_g_mean,0.32666666666666666,0.0057735026918962675,0.32,0.33
synthetic_base,threshold_optimization,ADASYN + RF,ghost,ghost_kappa,0.32666666666666666,0.0057735026918962675,0.32,0.33
synthetic_base,threshold_optimization,ADASYN + RF,ghost,ghost_mcc,0.32666666666666666,0.0057735026918962675,0.32,0.33
synthetic_base,threshold_optimization,ADASYN + RF,ghost,ghost_youden,0.32666666666666666,0.0057735026918962675,0.32,0.33
synthetic_base,threshold_optimization,ADASYN + RF,train_optimized,train_best_f1,0.35000000000000003,0.010000000000000009,0.34,0.36000000000000004
synthetic_base,threshold_optimization,ADASYN + RF,train_optimized,train_best_g_mean,0.35000000000000003,0.010000000000000009,0.34,0.36000000000000004
synthetic_base,threshold_optimization,ADASYN + RF,train_optimized,train_best_mcc,0.35000000000000003,0.010000000000000009,0.34,0.36000000000000004
synthetic_base,threshold_optimization,ADASYN + RF,train_optimized,train_best_youden,0.35000000000000003,0.010000000000000009,0.34,0.36000000000000004
synthetic_base,threshold_optimization,ADASYN + RF,validation_optimized,validation_best_f1,0.46666666666666673,0.015275252316519486,0.45,0.48000000000000004
synthetic_base,threshold_optimization,ADASYN + RF,validation_optimized,validation_best_g_mean,0.3333333333333333,0.023094010767585042,0.32,0.36000000000000004
synthetic_base,threshold_optimization,ADASYN + RF,validation_optimized,validation_best_mcc,0.46666666666666673,0.015275252316519486,0.45,0.48000000000000004
synthetic_base,threshold_optimization,ADASYN + RF,validation_optimized,validation_best_youden,0.3333333333333333,0.023094010767585042,0.32,0.36000000000000004
synthetic_base,threshold_optimization,Balanced Bagging,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,Balanced Bagging,ghost,ghost_f1,0.66,0.017320508075688787,0.64,0.67
synthetic_base,threshold_optimization,Balanced Bagging,ghost,ghost_g_mean,0.61,0.0,0.61,0.61
synthetic_base,threshold_optimization,Balanced Bagging,ghost,ghost_kappa,0.66,0.017320508075688787,0.64,0.67
synthetic_base,threshold_optimization,Balanced Bagging,ghost,ghost_mcc,0.66,0.017320508075688787,0.64,0.67
synthetic_base,threshold_optimization,Balanced Bagging,ghost,ghost_youden,0.61,0.0,0.61,0.61
synthetic_base,threshold_optimization,Balanced Bagging,train_optimized,train_best_f1,0.66,0.017320508075688787,0.64,0.67
synthetic_base,threshold_optimization,Balanced Bagging,train_optimized,train_best_g_mean,0.62,0.017320508075688787,0.61,0.64
synthetic_base,threshold_optimization,Balanced Bagging,train_optimized,train_best_mcc,0.66,0.017320508075688787,0.64,0.67
synthetic_base,threshold_optimization,Balanced Bagging,train_optimized,train_best_youden,0.62,0.017320508075688787,0.61,0.64
synthetic_base,threshold_optimization,Balanced Bagging,validation_optimized,validation_best_f1,0.5933333333333334,0.040414518843273795,0.5700000000000001,0.64
synthetic_base,threshold_optimization,Balanced Bagging,validation_optimized,validation_best_g_mean,0.43,0.01732050807568873,0.41000000000000003,0.44
synthetic_base,threshold_optimization,Balanced Bagging,validation_optimized,validation_best_mcc,0.5833333333333334,0.05131601439446883,0.54,0.64
synthetic_base,threshold_optimization,Balanced Bagging,validation_optimized,validation_best_youden,0.43,0.01732050807568873,0.41000000000000003,0.44
synthetic_base,threshold_optimization,Balanced Random Forest,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,Balanced Random Forest,ghost,ghost_f1,0.68,0.009999999999999995,0.67,0.69
synthetic_base,threshold_optimization,Balanced Random Forest,ghost,ghost_g_mean,0.6733333333333333,0.020816659994661323,0.65,0.69
synthetic_base,threshold_optimization,Balanced Random Forest,ghost,ghost_kappa,0.68,0.009999999999999995,0.67,0.69
synthetic_base,threshold_optimization,Balanced Random Forest,ghost,ghost_mcc,0.68,0.009999999999999995,0.67,0.69
synthetic_base,threshold_optimization,Balanced Random Forest,ghost,ghost_youden,0.6733333333333333,0.020816659994661323,0.65,0.69
synthetic_base,threshold_optimization,Balanced Random Forest,train_optimized,train_best_f1,0.6866666666666666,0.005773502691896279,0.68,0.6900000000000001
synthetic_base,threshold_optimization,Balanced Random Forest,train_optimized,train_best_g_mean,0.63,0.02645751311064593,0.61,0.66
synthetic_base,threshold_optimization,Balanced Random Forest,train_optimized,train_best_mcc,0.6866666666666666,0.005773502691896279,0.68,0.6900000000000001
synthetic_base,threshold_optimization,Balanced Random Forest,train_optimized,train_best_youden,0.63,0.02645751311064593,0.61,0.66
synthetic_base,threshold_optimization,Balanced Random Forest,validation_optimized,validation_best_f1,0.56,0.017320508075688787,0.55,0.5800000000000001
synthetic_base,threshold_optimization,Balanced Random Forest,validation_optimized,validation_best_g_mean,0.4033333333333333,0.02081665999466134,0.38,0.42000000000000004
synthetic_base,threshold_optimization,Balanced Random Forest,validation_optimized,validation_best_mcc,0.5666666666666668,0.015275252316519494,0.55,0.5800000000000001
synthetic_base,threshold_optimization,Balanced Random Forest,validation_optimized,validation_best_youden,0.4033333333333333,0.02081665999466134,0.38,0.42000000000000004
synthetic_base,threshold_optimization,Baseline RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,Baseline RF,ghost,ghost_f1,0.21666666666666667,0.02516611478423582,0.19,0.24
synthetic_base,threshold_optimization,Baseline RF,ghost,ghost_g_mean,0.21666666666666667,0.02516611478423582,0.19,0.24
synthetic_base,threshold_optimization,Baseline RF,ghost,ghost_kappa,0.21666666666666667,0.02516611478423582,0.19,0.24
synthetic_base,threshold_optimization,Baseline RF,ghost,ghost_mcc,0.21666666666666667,0.02516611478423582,0.19,0.24
synthetic_base,threshold_optimization,Baseline RF,ghost,ghost_youden,0.21666666666666667,0.02516611478423582,0.19,0.24
synthetic_base,threshold_optimization,Baseline RF,train_optimized,train_best_f1,0.2733333333333334,0.03511884584284246,0.24000000000000002,0.31
synthetic_base,threshold_optimization,Baseline RF,train_optimized,train_best_g_mean,0.2733333333333334,0.03511884584284246,0.24000000000000002,0.31
synthetic_base,threshold_optimization,Baseline RF,train_optimized,train_best_mcc,0.2733333333333334,0.03511884584284246,0.24000000000000002,0.31
synthetic_base,threshold_optimization,Baseline RF,train_optimized,train_best_youden,0.2733333333333334,0.03511884584284246,0.24000000000000002,0.31
synthetic_base,threshold_optimization,Baseline RF,validation_optimized,validation_best_f1,0.33666666666666667,0.011547005383792521,0.33,0.35000000000000003
synthetic_base,threshold_optimization,Baseline RF,validation_optimized,validation_best_g_mean,0.16333333333333336,0.02081665999466132,0.14,0.18000000000000002
synthetic_base,threshold_optimization,Baseline RF,validation_optimized,validation_best_mcc,0.35000000000000003,0.010000000000000009,0.34,0.36000000000000004
synthetic_base,threshold_optimization,Baseline RF,validation_optimized,validation_best_youden,0.16333333333333336,0.02081665999466132,0.14,0.18000000000000002
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,ghost,ghost_f1,0.3133333333333333,0.02081665999466134,0.29,0.33
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,ghost,ghost_g_mean,0.3133333333333333,0.02081665999466134,0.29,0.33
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,ghost,ghost_kappa,0.3133333333333333,0.02081665999466134,0.29,0.33
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,ghost,ghost_mcc,0.3133333333333333,0.02081665999466134,0.29,0.33
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,ghost,ghost_youden,0.3133333333333333,0.02081665999466134,0.29,0.33
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,train_optimized,train_best_f1,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,train_optimized,train_best_g_mean,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,train_optimized,train_best_mcc,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,train_optimized,train_best_youden,0.35000000000000003,0.0,0.35000000000000003,0.35000000000000003
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,validation_optimized,validation_best_f1,0.4466666666666667,0.05033222956847162,0.4,0.5
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,validation_optimized,validation_best_g_mean,0.30000000000000004,0.02645751311064589,0.28,0.33
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,validation_optimized,validation_best_mcc,0.4466666666666667,0.05033222956847162,0.4,0.5
synthetic_base,threshold_optimization,Borderline-SMOTE + RF,validation_optimized,validation_best_youden,0.30000000000000004,0.02645751311064589,0.28,0.33
synthetic_base,threshold_optimization,Class weight LogisticRegression,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,Class weight LogisticRegression,ghost,ghost_f1,0.7466666666666667,0.015275252316519477,0.73,0.76
synthetic_base,threshold_optimization,Class weight LogisticRegression,ghost,ghost_g_mean,0.55,0.0,0.55,0.55
synthetic_base,threshold_optimization,Class weight LogisticRegression,ghost,ghost_kappa,0.8300000000000001,0.060827625302982226,0.76,0.87
synthetic_base,threshold_optimization,Class weight LogisticRegression,ghost,ghost_mcc,0.87,0.0,0.87,0.87
synthetic_base,threshold_optimization,Class weight LogisticRegression,ghost,ghost_youden,0.5833333333333334,0.05773502691896256,0.55,0.65
synthetic_base,threshold_optimization,Class weight LogisticRegression,train_optimized,train_best_f1,0.7399999999999999,0.0,0.74,0.74
synthetic_base,threshold_optimization,Class weight LogisticRegression,train_optimized,train_best_g_mean,0.55,0.0,0.55,0.55
synthetic_base,threshold_optimization,Class weight LogisticRegression,train_optimized,train_best_mcc,0.88,0.0,0.88,0.88
synthetic_base,threshold_optimization,Class weight LogisticRegression,train_optimized,train_best_youden,0.55,0.0,0.55,0.55
synthetic_base,threshold_optimization,Class weight LogisticRegression,validation_optimized,validation_best_f1,0.79,0.05196152422706637,0.73,0.8200000000000001
synthetic_base,threshold_optimization,Class weight LogisticRegression,validation_optimized,validation_best_g_mean,0.5433333333333333,0.04509249752822893,0.5,0.59
synthetic_base,threshold_optimization,Class weight LogisticRegression,validation_optimized,validation_best_mcc,0.8533333333333334,0.03511884584284246,0.8200000000000001,0.89
synthetic_base,threshold_optimization,Class weight LogisticRegression,validation_optimized,validation_best_youden,0.5733333333333334,0.028867513459481298,0.54,0.59
synthetic_base,threshold_optimization,Custom weighted log-loss LR,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,Custom weighted log-loss LR,ghost,ghost_f1,0.68,0.07211102550927981,0.62,0.76
synthetic_base,threshold_optimization,Custom weighted log-loss LR,ghost,ghost_g_mean,0.41333333333333333,0.020816659994661327,0.39,0.43
synthetic_base,threshold_optimization,Custom weighted log-loss LR,ghost,ghost_kappa,0.6933333333333334,0.05773502691896258,0.66,0.76
synthetic_base,threshold_optimization,Custom weighted log-loss LR,ghost,ghost_mcc,0.8066666666666666,0.0057735026918962545,0.8,0.81
synthetic_base,threshold_optimization,Custom weighted log-loss LR,ghost,ghost_youden,0.45,0.0721110255092798,0.39,0.53
synthetic_base,threshold_optimization,Custom weighted log-loss LR,train_optimized,train_best_f1,0.66,0.0,0.66,0.66
synthetic_base,threshold_optimization,Custom weighted log-loss LR,train_optimized,train_best_g_mean,0.43,0.0,0.43,0.43
synthetic_base,threshold_optimization,Custom weighted log-loss LR,train_optimized,train_best_mcc,0.81,0.0,0.81,0.81
synthetic_base,threshold_optimization,Custom weighted log-loss LR,train_optimized,train_best_youden,0.43,0.0,0.43,0.43
synthetic_base,threshold_optimization,Custom weighted log-loss LR,validation_optimized,validation_best_f1,0.6633333333333334,0.023094010767585042,0.65,0.6900000000000001
synthetic_base,threshold_optimization,Custom weighted log-loss LR,validation_optimized,validation_best_g_mean,0.42333333333333334,0.04509249752822897,0.38,0.47000000000000003
synthetic_base,threshold_optimization,Custom weighted log-loss LR,validation_optimized,validation_best_mcc,0.7466666666666667,0.060277137733417085,0.6900000000000001,0.81
synthetic_base,threshold_optimization,Custom weighted log-loss LR,validation_optimized,validation_best_youden,0.4466666666666667,0.08326663997864533,0.38,0.54
synthetic_base,threshold_optimization,EasyEnsemble,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,EasyEnsemble,ghost,ghost_f1,0.5533333333333333,0.005773502691896279,0.55,0.56
synthetic_base,threshold_optimization,EasyEnsemble,ghost,ghost_g_mean,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,EasyEnsemble,ghost,ghost_kappa,0.5566666666666668,0.0057735026918962545,0.55,0.56
synthetic_base,threshold_optimization,EasyEnsemble,ghost,ghost_mcc,0.5566666666666668,0.0057735026918962545,0.55,0.56
synthetic_base,threshold_optimization,EasyEnsemble,ghost,ghost_youden,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,EasyEnsemble,train_optimized,train_best_f1,0.5533333333333333,0.005773502691896279,0.55,0.56
synthetic_base,threshold_optimization,EasyEnsemble,train_optimized,train_best_g_mean,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,EasyEnsemble,train_optimized,train_best_mcc,0.5633333333333334,0.0057735026918962545,0.56,0.5700000000000001
synthetic_base,threshold_optimization,EasyEnsemble,train_optimized,train_best_youden,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,EasyEnsemble,validation_optimized,validation_best_f1,0.5466666666666667,0.0057735026918962545,0.54,0.55
synthetic_base,threshold_optimization,EasyEnsemble,validation_optimized,validation_best_g_mean,0.5,0.010000000000000009,0.49,0.51
synthetic_base,threshold_optimization,EasyEnsemble,validation_optimized,validation_best_mcc,0.5633333333333334,0.015275252316519477,0.55,0.5800000000000001
synthetic_base,threshold_optimization,EasyEnsemble,validation_optimized,validation_best_youden,0.5,0.010000000000000009,0.49,0.51
synthetic_base,threshold_optimization,RF (balanced_subsample),fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,RF (balanced_subsample),ghost,ghost_f1,0.21333333333333335,0.03214550253664318,0.19,0.25
synthetic_base,threshold_optimization,RF (balanced_subsample),ghost,ghost_g_mean,0.21333333333333335,0.03214550253664318,0.19,0.25
synthetic_base,threshold_optimization,RF (balanced_subsample),ghost,ghost_kappa,0.21333333333333335,0.03214550253664318,0.19,0.25
synthetic_base,threshold_optimization,RF (balanced_subsample),ghost,ghost_mcc,0.21333333333333335,0.03214550253664318,0.19,0.25
synthetic_base,threshold_optimization,RF (balanced_subsample),ghost,ghost_youden,0.21333333333333335,0.03214550253664318,0.19,0.25
synthetic_base,threshold_optimization,RF (balanced_subsample),train_optimized,train_best_f1,0.24000000000000002,0.03,0.21000000000000002,0.27
synthetic_base,threshold_optimization,RF (balanced_subsample),train_optimized,train_best_g_mean,0.24000000000000002,0.03,0.21000000000000002,0.27
synthetic_base,threshold_optimization,RF (balanced_subsample),train_optimized,train_best_mcc,0.24000000000000002,0.03,0.21000000000000002,0.27
synthetic_base,threshold_optimization,RF (balanced_subsample),train_optimized,train_best_youden,0.24000000000000002,0.03,0.21000000000000002,0.27
synthetic_base,threshold_optimization,RF (balanced_subsample),validation_optimized,validation_best_f1,0.23333333333333336,0.005773502691896267,0.23,0.24000000000000002
synthetic_base,threshold_optimization,RF (balanced_subsample),validation_optimized,validation_best_g_mean,0.15000000000000002,0.0,0.15000000000000002,0.15000000000000002
synthetic_base,threshold_optimization,RF (balanced_subsample),validation_optimized,validation_best_mcc,0.23333333333333336,0.005773502691896267,0.23,0.24000000000000002
synthetic_base,threshold_optimization,RF (balanced_subsample),validation_optimized,validation_best_youden,0.15000000000000002,0.0,0.15000000000000002,0.15000000000000002
synthetic_base,threshold_optimization,RUSBoost,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,RUSBoost,ghost,ghost_f1,0.58,0.3984971769034255,0.12,0.82
synthetic_base,threshold_optimization,RUSBoost,ghost,ghost_g_mean,0.14333333333333334,0.04041451884327381,0.12,0.19
synthetic_base,threshold_optimization,RUSBoost,ghost,ghost_kappa,0.58,0.3984971769034255,0.12,0.82
synthetic_base,threshold_optimization,RUSBoost,ghost,ghost_mcc,0.58,0.3984971769034255,0.12,0.82
synthetic_base,threshold_optimization,RUSBoost,ghost,ghost_youden,0.14333333333333334,0.04041451884327381,0.12,0.19
synthetic_base,threshold_optimization,RUSBoost,train_optimized,train_best_f1,0.5800000000000001,0.3984971769034255,0.12,0.8200000000000001
synthetic_base,threshold_optimization,RUSBoost,train_optimized,train_best_g_mean,0.14333333333333334,0.04041451884327381,0.12,0.19
synthetic_base,threshold_optimization,RUSBoost,train_optimized,train_best_mcc,0.5800000000000001,0.3984971769034255,0.12,0.8200000000000001
synthetic_base,threshold_optimization,RUSBoost,train_optimized,train_best_youden,0.14333333333333334,0.04041451884327381,0.12,0.19
synthetic_base,threshold_optimization,RUSBoost,validation_optimized,validation_best_f1,0.49333333333333335,0.3523256069793017,0.12,0.8200000000000001
synthetic_base,threshold_optimization,RUSBoost,validation_optimized,validation_best_g_mean,0.26,0.18520259177452136,0.12,0.47000000000000003
synthetic_base,threshold_optimization,RUSBoost,validation_optimized,validation_best_mcc,0.56,0.3831448812133604,0.12,0.8200000000000001
synthetic_base,threshold_optimization,RUSBoost,validation_optimized,validation_best_youden,0.26,0.18520259177452136,0.12,0.47000000000000003
synthetic_base,threshold_optimization,Random Oversampling + RF,fixed_threshold,default_0.5,0.5,0.0,0.5,0.5
synthetic_base,threshold_optimization,Random Oversampling + RF,ghost,ghost_f1,0.25333333333333335,0.015275252316519486,0.24,0.27
synthetic_base,threshold_optimization,Random Oversampling + RF,ghost,ghost_g_mean,0.25333333333333335,0.015275252316519486,0.24,0.27
synthetic_base,threshold_optimization,Random Oversampling + RF,ghost,ghost_kappa,0.25333333333333335,0.015275252316519486,0.24,0.27
synthetic_base,threshold_optimization,Random Oversampling + RF,ghost,ghost_mcc,0.25333333333333335,0.015275252316519486,0.24,0.27
synthetic_base,threshold_optimization,Random Oversampling + RF,ghost,ghost_youden,0.25333333333333335,0.015275252316519486,0.24,0.27
synthetic_base,threshold_optimization,Random Oversampling + RF,train_optimized,train_best_f1,0.2933333333333334,0.04163331998932267,0.26,0.34
synthetic_base,threshold_optimization,Random Oversampling + RF,train_optimized,train_best_g_mean,0.2933333333333334,0.04163331998932267,0.26,0.34
synthetic_base,threshold_optimization,Random Oversampling + RF,train_optimized,train_best_mcc,0.2933333333333334,0.04163331998932267,0.26,0.34
synthetic_base,threshold_optimization,Random Oversampling + RF,train_optimized,train_best_youden,0.2933333333333334,0.04163331998932267,0.26,0.34
synthetic_base,threshold_optimization,Random Oversampling + RF,validation_optimized,validation_best_f1,0.3166666666666667,0.03214550253664316,0.28,0.34
synthetic_base,threshold_optimization,Random Oversampling + RF,validation_optimized,validation_best_g_mean,0.20333333333333337,0.005773502691896261,0.2,0.21000000000000002
synthetic_base,threshold_optimization,Random Oversampling + RF,validation_optimized,validation_best_mcc,0.3166666666666667,0.03214550253664316,0.28,0.34
synthetic_base,threshold_optimization,Random Oversampling + RF,validation_optimized,validation_best_youden,0.20333333333333337,0.005773502691896261,0.2,0.21000000000000002
